	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
464	PRJEB1799	ERP002478	SAMEA1879887	ERS236961	ERX236851	ERR262333	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	19.HA.Stool:299		SINGLE	AMPLICON	METAGENOMIC	PCR	11681	1460699	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322316:299	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322316:299	seqs_19.HA.Stool.375283.fastq.gz_run	851052	8344c5075352a8f5cf5e1906ea2365b0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262333/ERR262333.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262333/ERR262333.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262333/ERR262333.fastq.gz	916571.0	3149a0e2717c2d576d744f7bfd19afb0	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262333/seqs_19.HA.Stool.375283.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262333/seqs_19.HA.Stool.375283.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262333/seqs_19.HA.Stool.375283.fastq.gz	FASTQ	1137845.0	a7196259ce60c66b193bac7bda988149	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262333	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262333	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262333				qiime_study_797:19.HA.Stool		19.HA.Stool		2013-04-16
465	PRJEB1799	ERP002478	SAMEA1879964	ERS236962	ERX236852	ERR262334	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	03.HA.Stool:30		SINGLE	AMPLICON	METAGENOMIC	PCR	6435	804073	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322317:30	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322317:30	seqs_03.HA.Stool.374878.fastq.gz_run	503478	fa8642d16e55fe44718c69f4d5d01d9d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262334/ERR262334.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262334/ERR262334.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262334/ERR262334.fastq.gz	541116.0	3749048fdeb60f194d63d12e0816abf5	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262334/seqs_03.HA.Stool.374878.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262334/seqs_03.HA.Stool.374878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262334/seqs_03.HA.Stool.374878.fastq.gz	FASTQ	660002.0	e341cf51c9c95a74a0cc013fe64e4ae2	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262334	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262334	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262334				qiime_study_797:03.HA.Stool		03.HA.Stool		2013-04-16
466	PRJEB1799	ERP002478	SAMEA1879455	ERS236963	ERX236853	ERR262335	ERA207702	447426	human oral metagenome	ILLUMINA	unspecified	373.Tongue:519		SINGLE	AMPLICON	METAGENOMIC	PCR	14008	1769284	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322318:519	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322318:519	seqs_373.Tongue.374371.fastq.gz_run	997611	9ea0d92174d3561a1bc08088cb95beac	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262335/ERR262335.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262335/ERR262335.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262335/ERR262335.fastq.gz	1073449.0	33ffebf66f24b05fc4abb48dea8d5e94	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262335/seqs_373.Tongue.374371.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262335/seqs_373.Tongue.374371.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262335/seqs_373.Tongue.374371.fastq.gz	FASTQ	1343509.0	618c5d881953fcd0915e93661c123cd7	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262335	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262335	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262335				qiime_study_797:373.Tongue		373.Tongue		2013-04-16
467	PRJEB1799	ERP002478	SAMEA1879500	ERS236964	ERX236854	ERR262336	ERA207702	447426	human oral metagenome	ILLUMINA	unspecified	68.HA.Tongue:1018		SINGLE	AMPLICON	METAGENOMIC	PCR	28048	3506456	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322319:1018	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322319:1018	seqs_68.HA.Tongue.374458.fastq.gz_run	2086170	137e6273175c73f46b8d260722c11fb2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262336/ERR262336.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262336/ERR262336.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262336/ERR262336.fastq.gz	2241275.0	9f26afbb105f27e3a7e2877b608615ad	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262336/seqs_68.HA.Tongue.374458.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262336/seqs_68.HA.Tongue.374458.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262336/seqs_68.HA.Tongue.374458.fastq.gz	FASTQ	2773563.0	cfebe3de63b8636a462b0541dff41b92	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262336	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262336	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262336				qiime_study_797:68.HA.Tongue		68.HA.Tongue		2013-04-16
468	PRJEB1799	ERP002478	SAMEA1879382	ERS236965	ERX236855	ERR262337	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	29.HC.Stool:431		SINGLE	AMPLICON	METAGENOMIC	PCR	28713	3637933	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322320:431	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322320:431	seqs_29.HC.Stool.374394.fastq.gz_run	2048331	12fe482a706c5fda6ba8aaab2160b208	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262337/ERR262337.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262337/ERR262337.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262337/ERR262337.fastq.gz	2192017.0	1d63e6f0361b2bb83fd011b438995058	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262337/seqs_29.HC.Stool.374394.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262337/seqs_29.HC.Stool.374394.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262337/seqs_29.HC.Stool.374394.fastq.gz	FASTQ	2733535.0	d5c7c199308fd89dd7e4c23c6ad44e72	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262337	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262337	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262337				qiime_study_797:29.HC.Stool		29.HC.Stool		2013-04-16
469	PRJEB1799	ERP002478	SAMEA1879432	ERS236966	ERX236856	ERR262338	ERA207702	447426	human oral metagenome	ILLUMINA	unspecified	41.HB.Tongue:564		SINGLE	AMPLICON	METAGENOMIC	PCR	35967	4537346	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322321:564	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322321:564	seqs_41.HB.Tongue.374457.fastq.gz_run	2597177	4687a37a49cb5bc9a25312693de76e03	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262338/ERR262338.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262338/ERR262338.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262338/ERR262338.fastq.gz	2790043.0	2e5eef111288b31a322e6bcba7e3563e	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262338/seqs_41.HB.Tongue.374457.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262338/seqs_41.HB.Tongue.374457.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262338/seqs_41.HB.Tongue.374457.fastq.gz	FASTQ	3482031.0	5dd66fd4f4f60a7fd1d9aac5fe79b04c	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262338	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262338	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262338				qiime_study_797:41.HB.Tongue		41.HB.Tongue		2013-04-16
470	PRJEB1799	ERP002478	SAMEA1879600	ERS236967	ERX236857	ERR262339	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	1023.Stool:119		SINGLE	AMPLICON	METAGENOMIC	PCR	26489	3352009	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322322:119	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322322:119	seqs_1023.Stool.374491.fastq.gz_run	1888608	867681157e41bad0109ecbf4f2941b85	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262339/ERR262339.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262339/ERR262339.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262339/ERR262339.fastq.gz	2021794.0	49b0d1887fe04565fa2f852d819e539e	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262339/seqs_1023.Stool.374491.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262339/seqs_1023.Stool.374491.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262339/seqs_1023.Stool.374491.fastq.gz	FASTQ	2497796.0	e28eb2d405f7ed292bf8376de2c260ac	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262339	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262339	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262339				qiime_study_797:1023.Stool		1023.Stool		2013-04-16
471	PRJEB1799	ERP002478	SAMEA1879592	ERS236968	ERX236858	ERR262340	ERA207702	539665	Parnassius szechenyii incognitus	ILLUMINA	unspecified	1282.LeftPalm:196		SINGLE	AMPLICON	METAGENOMIC	PCR	727	90207	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322323:196	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322323:196	seqs_1282.LeftPalm.375365.fastq.gz_run	62329	60a8007bf88e278dc1afd2fe36d9f586	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262340/ERR262340.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262340/ERR262340.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262340/ERR262340.fastq.gz	68455.0	aec508a870b34cd32ac8b763fa7452f5	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262340/seqs_1282.LeftPalm.375365.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262340/seqs_1282.LeftPalm.375365.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262340/seqs_1282.LeftPalm.375365.fastq.gz	FASTQ	112045.0	eedcf2de85c2dc47e251e2e761013207	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262340	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262340	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262340				qiime_study_797:1282.LeftPalm		1282.LeftPalm		2013-04-16
472	PRJEB1799	ERP002478	SAMEA1879618	ERS236969	ERX236859	ERR262341	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	52.HB.Stool:773		SINGLE	AMPLICON	METAGENOMIC	PCR	38179	4831883	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322324:773	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322324:773	seqs_52.HB.Stool.374746.fastq.gz_run	2693266	fc91ddce1fa0f92e84397437a3eafe32	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262341/ERR262341.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262341/ERR262341.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262341/ERR262341.fastq.gz	2876300.0	a22661d23349aefdf5d503dca494290c	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262341/seqs_52.HB.Stool.374746.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262341/seqs_52.HB.Stool.374746.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262341/seqs_52.HB.Stool.374746.fastq.gz	FASTQ	3622838.0	693ea2379fec17ee9dd89a14eb902d60	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262341	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262341	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262341				qiime_study_797:52.HB.Stool		52.HB.Stool		2013-04-16
473	PRJEB1799	ERP002478	SAMEA1881167	ERS236970	ERX236860	ERR262342	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	25.HB.Stool:374		SINGLE	AMPLICON	METAGENOMIC	PCR	30186	3841274	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322325:374	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322325:374	seqs_25.HB.Stool.375033.fastq.gz_run	2262967	e4cecebf7a56e118b607155a37a59884	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262342/ERR262342.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262342/ERR262342.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262342/ERR262342.fastq.gz	2414582.0	86669ac9f3684a234cfa493c4f5695c9	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262342/seqs_25.HB.Stool.375033.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262342/seqs_25.HB.Stool.375033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262342/seqs_25.HB.Stool.375033.fastq.gz	FASTQ	2942346.0	925a9e92cd64356312bf03b97471dcb2	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262342	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262342	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262342				qiime_study_797:25.HB.Stool		25.HB.Stool		2013-04-16
474	PRJEB1799	ERP002478	SAMEA1881192	ERS236971	ERX236861	ERR262343	ERA207702	410656	organismal metagenomes	ILLUMINA	unspecified	53.CA.BackLeftPaw:775		SINGLE	AMPLICON	METAGENOMIC	PCR	2770	352055	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322326:775	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322326:775	seqs_53.CA.BackLeftPaw.375266.fastq.gz_run	260091	4db9aed5ee5d67a3f072c431acfc6808	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262343/ERR262343.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262343/ERR262343.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262343/ERR262343.fastq.gz	281225.0	2de85179925612ba03f56cf48ee7859f	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262343/seqs_53.CA.BackLeftPaw.375266.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262343/seqs_53.CA.BackLeftPaw.375266.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262343/seqs_53.CA.BackLeftPaw.375266.fastq.gz	FASTQ	326885.0	f881d8d61a6530f50437ca9b737b887b	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262343	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262343	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262343				qiime_study_797:53.CA.BackLeftPaw		53.CA.BackLeftPaw		2013-04-16
475	PRJEB1799	ERP002478	SAMEA1881227	ERS236972	ERX236862	ERR262344	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	62.HD.Stool:938		SINGLE	AMPLICON	METAGENOMIC	PCR	35272	4423503	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322327:938	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322327:938	seqs_62.HD.Stool.374759.fastq.gz_run	2559374	10809294cc710a39cd5a723fb53ec389	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262344/ERR262344.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262344/ERR262344.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262344/ERR262344.fastq.gz	2739961.0	6a73115ee7c4bc8c00fc1e765f3a9777	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262344/seqs_62.HD.Stool.374759.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262344/seqs_62.HD.Stool.374759.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262344/seqs_62.HD.Stool.374759.fastq.gz	FASTQ	3369772.0	4f93fb8c5b8cbdf447112577fd4ec4ba	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262344	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262344	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262344				qiime_study_797:62.HD.Stool		62.HD.Stool		2013-04-16
476	PRJEB1799	ERP002478	SAMEA1881266	ERS236973	ERX236863	ERR262345	ERA207702	410656	organismal metagenomes	ILLUMINA	unspecified	57.CA.Tongue:863		SINGLE	AMPLICON	METAGENOMIC	PCR	17328	2218816	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322328:863	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322328:863	seqs_57.CA.Tongue.375146.fastq.gz_run	1322012	ec9af92982043f7605b890e8563a5602	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262345/ERR262345.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262345/ERR262345.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262345/ERR262345.fastq.gz	1416195.0	ba7f9751f8fa30b7cf69d409e341babd	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262345/seqs_57.CA.Tongue.375146.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262345/seqs_57.CA.Tongue.375146.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262345/seqs_57.CA.Tongue.375146.fastq.gz	FASTQ	1734237.0	c2805f728b41e45d90c1e108dbae40f7	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262345	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262345	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262345				qiime_study_797:57.CA.Tongue		57.CA.Tongue		2013-04-16
477	PRJEB1799	ERP002478	SAMEA1881296	ERS236974	ERX236864	ERR262346	ERA207702	447426	human oral metagenome	ILLUMINA	unspecified	1249.Tongue:185		SINGLE	AMPLICON	METAGENOMIC	PCR	5220	668065	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322329:185	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322329:185	seqs_1249.Tongue.374785.fastq.gz_run	400968	c0d304d931d6cb067f5ea576d7c809e5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262346/ERR262346.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262346/ERR262346.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262346/ERR262346.fastq.gz	433372.0	509f9d056945162d5e36b5514188899e	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262346/seqs_1249.Tongue.374785.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262346/seqs_1249.Tongue.374785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262346/seqs_1249.Tongue.374785.fastq.gz	FASTQ	546061.0	bb366d53bbc2c2ef35ca2bb2848ff4da	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262346	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262346	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262346				qiime_study_797:1249.Tongue		1249.Tongue		2013-04-16
478	PRJEB1799	ERP002478	SAMEA1881312	ERS236975	ERX236865	ERR262347	ERA207702	539665	Parnassius szechenyii incognitus	ILLUMINA	unspecified	53.HA.LeftPalm:788		SINGLE	AMPLICON	METAGENOMIC	PCR	4311	559071	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322330:788	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322330:788	seqs_53.HA.LeftPalm.375211.fastq.gz_run	374884	adec9ae93ef3e76794a0193ac7e3b6ba	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262347/ERR262347.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262347/ERR262347.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262347/ERR262347.fastq.gz	404903.0	c4b21867dcbe9303823e5e0aa1fa4313	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262347/seqs_53.HA.LeftPalm.375211.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262347/seqs_53.HA.LeftPalm.375211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262347/seqs_53.HA.LeftPalm.375211.fastq.gz	FASTQ	486315.0	86e0f46a1bb0e76ab3d1b7ddbf50ec18	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262347	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262347	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262347				qiime_study_797:53.HA.LeftPalm		53.HA.LeftPalm		2013-04-16
479	PRJEB1799	ERP002478	SAMEA1881342	ERS236976	ERX236866	ERR262348	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	63.HD.Stool:963		SINGLE	AMPLICON	METAGENOMIC	PCR	12328	1546810	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322331:963	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322331:963	seqs_63.HD.Stool.374559.fastq.gz_run	908810	10e5584b299213112ede2e61779e9e5f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262348/ERR262348.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262348/ERR262348.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262348/ERR262348.fastq.gz	978383.0	d3fda011d6a2d41500adc79b6b058b54	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262348/seqs_63.HD.Stool.374559.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262348/seqs_63.HD.Stool.374559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262348/seqs_63.HD.Stool.374559.fastq.gz	FASTQ	1201879.0	47059bc4fd0814894ed5583bc084ef90	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262348	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262348	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262348				qiime_study_797:63.HD.Stool		63.HD.Stool		2013-04-16
480	PRJEB1799	ERP002478	SAMEA1881375	ERS236977	ERX236867	ERR262349	ERA207702	408170	human gut metagenome	ILLUMINA	unspecified	35.HD.Stool:488		SINGLE	AMPLICON	METAGENOMIC	PCR	2084	259447	CCME-COLORADO	2013-04-17	2018-11-16	unspecified sequencing; qiime_experiment_797:322332:488	Song_2012_family_study	qiime_study_797	qiime_experiment_797:322332:488	seqs_35.HD.Stool.375113.fastq.gz_run	163504	5d01cb880491df26e2474596a5795640	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262349/ERR262349.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR262/ERR262349/ERR262349.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR262/ERR262349/ERR262349.fastq.gz	177258.0	c7eda419e77b8ba40b65c112fe29b470	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262349/seqs_35.HD.Stool.375113.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR262/ERR262349/seqs_35.HD.Stool.375113.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR262/ERR262349/seqs_35.HD.Stool.375113.fastq.gz	FASTQ	243129.0	a605dfe7eb681fded1fe8d28a622e8a9	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262349	fasp.sra.ebi.ac.uk:/vol1/err/ERR262/ERR262349	ftp.sra.ebi.ac.uk/vol1/err/ERR262/ERR262349				qiime_study_797:35.HD.Stool		35.HD.Stool		2013-04-16
