run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
SRR13348359	SRP300200	SAMN17209637	SRS7961933	SRX9774478	PRJNA689547	SRA1179876	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	S.191122.00144_119		PAIRED	AMPLICON	METAGENOMIC	PCR	72245	36266990	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191122.00144_119	S.191122.00144_119_L001_R1_001.fastq.gz	6131263;6169722	1bb42374bb878810f7fbaabcdd0e75db;f9df4ef0493052729442f2451eb45088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13348359/SRR13348359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13348359/SRR13348359_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/059/SRR13348359/SRR13348359_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/059/SRR13348359/SRR13348359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13348359/SRR13348359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13348359/SRR13348359_2.fastq.gz							17151999	21e1c0a6318d2a602c842c9f927da115	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/059/SRR13348359	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/059/SRR13348359	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/059/SRR13348359	S.191122.00144_119		MIMS Environmental/Metagenome sample from human skin metagenome		2021-01-04
SRR13348360	SRP300200	SAMN17209636	SRS7961931	SRX9774477	PRJNA689547	SRA1179876	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	S.191104.00328_78		PAIRED	AMPLICON	METAGENOMIC	PCR	79458	39887916	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191104.00328_78	S.191104.00328_78_L001_R1_001.fastq.gz	9060896;8884862	ca33a63447420971854ceb5dd53d2997;9a0c2a7e85a3459cfb3db4f42786877b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13348360/SRR13348360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13348360/SRR13348360_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/060/SRR13348360/SRR13348360_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/060/SRR13348360/SRR13348360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13348360/SRR13348360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13348360/SRR13348360_2.fastq.gz							22212541	cdcc616710c3822fc8433f8ef1782869	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13348360	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/060/SRR13348360	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13348360	S.191104.00328_78		MIMS Environmental/Metagenome sample from human skin metagenome		2021-01-04
SRR13348379	SRP300200	SAMN17209618	SRS7961912	SRX9774457	PRJNA689547	SRA1179876	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	S.191210.00335_30		PAIRED	AMPLICON	METAGENOMIC	PCR	70467	35374434	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191210.00335_30	S.191210.00335_30_L001_R1_001.fastq.gz	6826605;6712534	083032dfee2bb445c058f793dfd0484c;6415c65b193d88270c834800825cc583	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13348379/SRR13348379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13348379/SRR13348379_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/079/SRR13348379/SRR13348379_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/079/SRR13348379/SRR13348379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13348379/SRR13348379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13348379/SRR13348379_2.fastq.gz							18535967	4f23041729d632ed12f798b63fe2e8f6	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13348379	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/079/SRR13348379	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13348379	S.191210.00335_30		MIMS Environmental/Metagenome sample from human skin metagenome		2021-01-04
SRR13348380	SRP300200	SAMN17209617	SRS7961910	SRX9774456	PRJNA689547	SRA1179876	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	S.191124.00008_23		PAIRED	AMPLICON	METAGENOMIC	PCR	54728	27473456	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191124.00008_23	S.191124.00008_23_L001_R1_001.fastq.gz	5375537;5461969	0c5edb4c017dae5980a9b653b4aa6dd1;65aaa09d9ccf8bf6b9bfd4f7f311b9c3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13348380/SRR13348380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13348380/SRR13348380_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/080/SRR13348380/SRR13348380_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/080/SRR13348380/SRR13348380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13348380/SRR13348380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13348380/SRR13348380_2.fastq.gz							14360372	26339596f7c18cadbc9e8b3e86e57a4b	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13348380	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/080/SRR13348380	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13348380	S.191124.00008_23		MIMS Environmental/Metagenome sample from human skin metagenome		2021-01-04
SRR13348382	SRP300200	SAMN17209616	SRS7961909	SRX9774455	PRJNA689547	SRA1179876	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	S.191123.00058_105		PAIRED	AMPLICON	METAGENOMIC	PCR	72087	36187674	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191123.00058_105	S.191123.00058_105_L001_R1_001.fastq.gz	5748902;6085684	1d9f2d03464c8b572e257093d34e349d;708eb0c85cbf88ac09cb63f44e2c40e8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13348382/SRR13348382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13348382/SRR13348382_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/082/SRR13348382/SRR13348382_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/082/SRR13348382/SRR13348382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13348382/SRR13348382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13348382/SRR13348382_2.fastq.gz							17120562	ccf8d53284f5e7cae67e8d42bb46967b	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13348382	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/082/SRR13348382	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13348382	S.191123.00058_105		MIMS Environmental/Metagenome sample from human skin metagenome		2021-01-04
SRR13348386	SRP300200	SAMN17209612	SRS7961905	SRX9774451	PRJNA689547	SRA1179876	539655	human skin metagenome	ILLUMINA	Illumina MiSeq	S.191116.00058_29		PAIRED	AMPLICON	METAGENOMIC	PCR	76390	38347780	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191116.00058_29	S.191116.00058_29_L001_R1_001.fastq.gz	5467468;6028030	d83dec3db86abfe64a11b035ecdaad0a;a4b29f7989946a5e5286997b99004549	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13348386/SRR13348386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13348386/SRR13348386_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/086/SRR13348386/SRR13348386_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/086/SRR13348386/SRR13348386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13348386/SRR13348386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13348386/SRR13348386_2.fastq.gz							14554519	1d472bcfd3a0ef646895e0840382dc80	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13348386	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/086/SRR13348386	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13348386	S.191116.00058_29		MIMS Environmental/Metagenome sample from human skin metagenome		2021-01-04
SRR13348389	SRP300200	SAMN17209493	SRS7961903	SRX9774448	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191112.00221_156		PAIRED	AMPLICON	METAGENOMIC	PCR	18065	9068630	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191112.00221_156	S.191112.00221_156_L001_R1_001.fastq.gz	1938266;1704596	d41d5b8a2de3000ca46cbd6f7c9df4f7;3b1c28056a165c21899c7e4e20021026	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13348389/SRR13348389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13348389/SRR13348389_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/089/SRR13348389/SRR13348389_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/089/SRR13348389/SRR13348389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13348389/SRR13348389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13348389/SRR13348389_2.fastq.gz							4929190	a34beef20683d9ac376bbfa696ea05c1	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13348389	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/089/SRR13348389	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13348389	S.191112.00221_156		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348390	SRP300200	SAMN17209609	SRS7961902	SRX9774447	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191207.00012_152		PAIRED	AMPLICON	METAGENOMIC	PCR	2629	1319758	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191207.00012_152	S.191207.00012_152_L001_R1_001.fastq.gz	251073;230257	22025c979b115ee2b329703be335754f;2419de3f53038697d5370c8c0c90d242	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13348390/SRR13348390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13348390/SRR13348390_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/090/SRR13348390/SRR13348390_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/090/SRR13348390/SRR13348390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13348390/SRR13348390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13348390/SRR13348390_2.fastq.gz							735570	c9f065790c0902936ea2208378cea47a	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13348390	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/090/SRR13348390	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13348390	S.191207.00012_152		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348393	SRP300200	SAMN17209606	SRS7961901	SRX9774444	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191112.00016_77		PAIRED	AMPLICON	METAGENOMIC	PCR	69788	35033576	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191112.00016_77	S.191112.00016_77_L001_R1_001.fastq.gz	6456344;7478416	e25f576b18490c29c72d0a3553ddf77f;e0a3c554aa6b14cc7dfebf6c50e555e0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13348393/SRR13348393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13348393/SRR13348393_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/093/SRR13348393/SRR13348393_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/093/SRR13348393/SRR13348393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13348393/SRR13348393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13348393/SRR13348393_2.fastq.gz							16677162	a042bc55a699fd6820570e23f51452c2	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13348393	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/093/SRR13348393	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13348393	S.191112.00016_77		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348396	SRP300200	SAMN17209603	SRS7961896	SRX9774441	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191119.00348_44		PAIRED	AMPLICON	METAGENOMIC	PCR	75474	37887948	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191119.00348_44	S.191119.00348_44_L001_R1_001.fastq.gz	6174121;6239085	89c156c777513a8248d4862a40c458d7;6264c49fff00232fb0965cb5b404596d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13348396/SRR13348396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13348396/SRR13348396_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/096/SRR13348396/SRR13348396_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/096/SRR13348396/SRR13348396_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13348396/SRR13348396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13348396/SRR13348396_2.fastq.gz							17763712	ddffb5b41d4eaecd239b1fcdc5f31186	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13348396	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/096/SRR13348396	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13348396	S.191119.00348_44		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348397	SRP300200	SAMN17209602	SRS7961895	SRX9774440	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191114.00074_96		PAIRED	AMPLICON	METAGENOMIC	PCR	72498	36393996	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191114.00074_96	S.191114.00074_96_L001_R1_001.fastq.gz	7596841;7045347	07af4fe59399138220653b2cb985386b;04fdcd5d23e67fcee5dbda7739788cc8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13348397/SRR13348397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13348397/SRR13348397_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/097/SRR13348397/SRR13348397_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/097/SRR13348397/SRR13348397_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13348397/SRR13348397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13348397/SRR13348397_2.fastq.gz							19282522	69a3209b0015d1d7e9fc226735b9f081	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/097/SRR13348397	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/097/SRR13348397	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/097/SRR13348397	S.191114.00074_96		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348398	SRP300200	SAMN17209601	SRS7961894	SRX9774439	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191122.00150_38		PAIRED	AMPLICON	METAGENOMIC	PCR	74921	37610342	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191122.00150_38	S.191122.00150_38_L001_R1_001.fastq.gz	7653201;7177249	379e012f3bc323428b1d3e5dc2bee493;056d5aab8b356247b74f2ce50dceb912	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13348398/SRR13348398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13348398/SRR13348398_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/098/SRR13348398/SRR13348398_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/098/SRR13348398/SRR13348398_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13348398/SRR13348398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13348398/SRR13348398_2.fastq.gz							20409697	460440ab02f4b7d58dae48ec545f44d8	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13348398	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/098/SRR13348398	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13348398	S.191122.00150_38		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348399	SRP300200	SAMN17209600	SRS7961893	SRX9774438	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191112.00224_188		PAIRED	AMPLICON	METAGENOMIC	PCR	13	6526	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191112.00224_188	S.191112.00224_188_L001_R1_001.fastq.gz	2435;2669	6f3b4218dd8ba89813767ec1495bbf67;cca68bac00bae538e3871195cea3d205	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13348399/SRR13348399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13348399/SRR13348399_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/099/SRR13348399/SRR13348399_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/099/SRR13348399/SRR13348399_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13348399/SRR13348399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13348399/SRR13348399_2.fastq.gz							84579	fde7e4e7a3d345e695c81abd4e83c6f5	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13348399	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/099/SRR13348399	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13348399	S.191112.00224_188		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348402	SRP300200	SAMN17209597	SRS7961890	SRX9774434	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191122.00716_177		PAIRED	AMPLICON	METAGENOMIC	PCR	1325	665150	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191122.00716_177	S.191122.00716_177_L001_R1_001.fastq.gz	120789;112469	9acbf850cdbaed15199a40c6445e27a7;e6b8cb9a2a36d7bd278dedc5ea40a586	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13348402/SRR13348402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13348402/SRR13348402_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/002/SRR13348402/SRR13348402_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/002/SRR13348402/SRR13348402_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13348402/SRR13348402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13348402/SRR13348402_2.fastq.gz							382612	2f4d5dce5de4787902fa0d3249efee66	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13348402	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/002/SRR13348402	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13348402	S.191122.00716_177		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348404	SRP300200	SAMN17209599	SRS7961891	SRX9774436	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191104.00334_10		PAIRED	AMPLICON	METAGENOMIC	PCR	65905	33084310	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191104.00334_10	S.191104.00334_10_L001_R1_001.fastq.gz	7037419;6926384	4dfbbfe7b33f61cecca3bb9821a16d07;f16cc79f6da7d33ea7b4135e801acd1d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13348404/SRR13348404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13348404/SRR13348404_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/004/SRR13348404/SRR13348404_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/004/SRR13348404/SRR13348404_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13348404/SRR13348404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13348404/SRR13348404_2.fastq.gz							18259047	cb9abc8bb0ac392e98a25ec2840fbb9b	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13348404	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/004/SRR13348404	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13348404	S.191104.00334_10		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
SRR13348405	SRP300200	SAMN17209595	SRS7961887	SRX9774432	PRJNA689547	SRA1179876	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	S.191113.00042_53		PAIRED	AMPLICON	METAGENOMIC	PCR	8531	4282562	SUB8758289	2021-01-04	2021-01-04	Illumina MiSeq sequencing: 16S Sequencing of Patient and Environmental Microbiome within the Intensive Care Unit	Patient and Environmental Microbiome within the Intensive Care Unit	PRJNA689547	S.191113.00042_53	S.191113.00042_53_L001_R1_001.fastq.gz	873063;783906	9e2ef1dbc7240b4e44bed4c5fc8b1f08;c4f90f99bdc262a3b2646b00e9d1043c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13348405/SRR13348405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13348405/SRR13348405_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/005/SRR13348405/SRR13348405_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR133/005/SRR13348405/SRR13348405_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13348405/SRR13348405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13348405/SRR13348405_2.fastq.gz							2273164	0227989f250051c1387d9d0afb3e117f	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13348405	fasp.sra.ebi.ac.uk:/vol1/srr/SRR133/005/SRR13348405	ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13348405	S.191113.00042_53		MIMS Environmental/Metagenome sample from human gut metagenome		2021-01-04
